destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
66.211.169.3;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
78.140.191.90;FranceIX;[14.041094, 14.110926, 14.235271];[13.940045, 14.2923373333, 14.470361];[14.101291, 14.1717, 14.230771];[14.377755, 14.450505, 14.504534];[14.062243, 14.242447, 14.343126];[14.045194, 14.211502, 14.352286];[14.292168, 14.4885, 14.677807];[14.3837, 14.597285, 14.80869];[14.291884, 14.3361336667, 14.409144];[14.087513, 14.3821933333, 14.637054];[14.204987, 14.3917393333, 14.509449];[13.969533, 14.1578993333, 14.441692];[14.37539, 14.4125683333, 14.460117];[14.223552, 14.366689, 14.495315];[14.006436, 14.1467663333, 14.319052];[14.110116, 14.264028, 14.361666];[14.078648, 14.2054656667, 14.310163];[14.093282, 14.1784753333, 14.245196];[14.235521, 14.3640056667, 14.460606];[14.058614, 14.2764013333, 14.460737];[14.558887, 14.641144, 14.73363];[14.010721, 14.265387, 14.443968];[14.265415, 14.3975026667, 14.466906];[14.005731, 14.4028373333, 14.647574];[14.260215, 14.4933916667, 14.714231];[14.104562, 14.2372046667, 14.329667];[14.346347, 14.4213166667, 14.466216];[13.944379, 14.247974, 14.517449];[14.272705, 14.4334743333, 14.669802];[14.203622, 14.33762, 14.422968];[14.272984, 14.3561953333, 14.421253];[14.125841, 14.2251993333, 14.310402];[14.233081, 14.2900203333, 14.343761];[14.442536, 14.649638, 14.778863];[14.24811, 14.3437333333, 14.443472];[14.062648, 14.3375933333, 14.702576]
78.140.191.90;mPlane;[24.12, 24.6343333333, 24.898];[17.819, 22.2626666667, 25.94];[17.716, 17.7586666667, 17.786];[17.763, 25.0603333333, 29.278];[17.571, 17.8853333333, 18.315];[17.558, 17.7953333333, 18.249];[17.648, 17.7553333333, 17.829];[17.644, 24.0023333333, 27.408];[17.876, 23.9596666667, 32.973];[17.569, 18.1056666667, 18.905];[17.655, 17.8143333333, 17.936];[17.955, 19.9203333333, 22.012];[17.762, 22.039, 24.664];[26.883, 27.674, 28.49];[18.763, 19.3733333333, 20.157];[17.604, 17.7626666667, 17.989];[17.726, 18.759, 19.691];[18.929, 21.7246666667, 23.155];[21.658, 22.7263333333, 23.701];[17.671, 17.929, 18.296];[17.632, 24.1546666667, 27.945];[20.829, 21.858, 22.82];[17.622, 17.6713333333, 17.756];[17.658, 17.7553333333, 17.83];[25.571, 28.7363333333, 33.165];[22.434, 24.376, 26.647];[17.584, 17.7623333333, 18.096];[24.461, 27.567, 29.684];[17.597, 17.6576666667, 17.768];[17.983, 19.9343333333, 23.813];[17.709, 19.486, 22.332];[17.729, 17.905, 18.242];[25.813, 26.8416666667, 27.767];[23.822, 26.0883333333, 28.77];[17.62, 21.4943333333, 28.798];[17.772, 20.1693333333, 24.942]
78.140.191.90;LISP-Lab;[29.35734, 32.374385, 37.49207];[28.97663, 34.83829, 43.428645];[28.92487, 31.1531283333, 35.30449];[28.50046, 33.16341, 36.78359];[28.62581, 31.2497383333, 35.555475];[35.04331, 47.9285266667, 59.2104];[28.31994, 40.529145, 47.713895];[28.56814, 28.9651766667, 29.324165];[28.990965, 36.5973166667, 43.978515];[28.581485, 30.4548433333, 32.76334];[28.707315, 37.7738133333, 55.54596];[29.03357, 33.0365816667, 36.29352];[28.63167, 28.7586466667, 28.911545];[29.049335, 29.6762283333, 30.5331];[29.13758, 30.80125, 33.401965];[28.75119, 28.78265, 28.83408];[29.013915, 36.343295, 45.92078];[28.7986, 29.1237183333, 29.61868];[29.051235, 29.1903333333, 29.376315];[28.472455, 28.6807, 28.88397];[37.26225, 38.9603383333, 42.13691];[31.57751, 32.9941566667, 35.471925];[29.36793, 34.08275, 40.75444];[28.699485, 28.9324216667, 29.371385];[-1, -1, -1];[33.99058, 37.909425, 42.329495];[-1, -1, -1];[29.142725, 29.7227033333, 30.33832];[31.221345, 41.1620483333, 59.957565];[29.029695, 30.56927, 32.53346];[28.856575, 29.506735, 30.32219];[29.545455, 32.7668183333, 36.90646];[32.20872, 42.9138833333, 51.17512];[43.789725, 46.6847933333, 48.26956];[29.481695, 33.9407766667, 36.29854];[28.728045, 38.33818, 56.54307]
78.140.191.90;rmd;[15.667815, 16.5173216667, 17.15369];[15.528425, 16.1761266667, 17.274345];[15.894765, 16.6583533333, 17.081185];[16.086845, 16.5598333333, 17.30664];[15.74786, 16.3873733333, 17.55615];[15.63129, 16.3166666667, 17.003515];[15.8734, 16.7869166667, 17.67566];[15.79581, 16.30845, 16.63708];[15.535, 16.4493166667, 17.571845];[16.130465, 16.8043533333, 17.15225];[15.992255, 16.13954, 16.266125];[15.949545, 16.4123, 16.892505];[16.13788, 20.23123, 27.120095];[16.34812, 16.8021033333, 17.09533];[16.773395, 16.899395, 17.094635];[16.788175, 17.2322166667, 17.64664];[16.11355, 19.6627083333, 25.21369];[15.60271, 16.64423, 17.443855];[16.380595, 19.2703583333, 24.92415];[16.301235, 16.8871933333, 17.2999];[16.493715, 16.8858083333, 17.62197];[16.550875, 16.924265, 17.122425];[15.889405, 16.895235, 17.419225];[15.447165, 18.9925833333, 25.043815];[16.28175, 17.277675, 18.62735];[16.89635, 17.2043283333, 17.56133];[16.499195, 16.7358983333, 17.04716];[16.454575, 17.0116316667, 17.588285];[15.99216, 19.3720883333, 24.835605];[15.739355, 16.3083683333, 16.889765];[21.37688, 23.7654216667, 27.079705];[16.2538, 17.1332366667, 18.610975];[16.27447, 44.76911, 99.969765];[16.625795, 18.1060866667, 19.616095];[16.2229, 16.7708083333, 17.55706];[16.604795, 17.1816066667, 17.75676]
94.100.180.200;mPlane;[67.394, 68.0296666667, 68.561];[58.595, 65.2466666667, 68.986];[71.916, 72.34, 72.924];[58.5, 58.6026666667, 58.742];[67.709, 68.573, 69.126];[58.564, 60.6713333333, 64.885];[59.535, 60.068, 60.559];[58.723, 59.4496666667, 60.5];[58.416, 58.5396666667, 58.623];[58.492, 58.6353333333, 58.834];[58.492, 58.548, 58.599];[58.614, 58.853, 59.004];[58.498, 62.0903333333, 69.153];[62.347, 66.6973333333, 73.306];[59.97, 62.1023333333, 63.504];[58.481, 58.5433333333, 58.666];[59.319, 60.3133333333, 61.389];[63.845, 65.7683333333, 68.379];[60.482, 61.686, 63.701];[63.372, 64.178, 64.631];[58.483, 62.0456666667, 69.159];[60.213, 64.8833333333, 68.279];[58.48, 59.9096666667, 62.727];[58.435, 58.492, 58.588];[62.229, 63.9836666667, 65.891];[58.694, 63.318, 66.034];[58.442, 62.469, 69.01];[65.697, 66.7106666667, 68.058];[58.471, 60.505, 64.48];[61.786, 62.2773333333, 63.107];[58.532, 58.7053333333, 58.945];[58.447, 63.528, 66.644];[58.488, 60.3093333333, 63.92];[58.63, 59.2736666667, 60.394];[58.504, 58.616, 58.823];[68.755, 69.4526666667, 70.756]
94.100.180.200;FranceIX;[55.728071, 55.842451, 55.952396];[55.63603, 55.8180766667, 56.021148];[55.719107, 55.8922473333, 56.046882];[55.66823, 56.02873, 56.303006];[55.878986, 55.9871653333, 56.084581];[55.642935, 55.7245486667, 55.877451];[55.976205, 56.067478, 56.161422];[55.554823, 55.749818, 55.981595];[55.669814, 55.755875, 55.845995];[55.485716, 55.7050986667, 55.828727];[55.512566, 55.7280946667, 55.885404];[55.388396, 55.79796, 56.139153];[55.601792, 55.7469043333, 55.88348];[55.677834, 55.714439, 55.737466];[55.795134, 55.8477133333, 55.948746];[55.927307, 55.98897, 56.061172];[55.764645, 55.8280013333, 55.915497];[55.843912, 56.0643816667, 56.233049];[55.889603, 56.0087716667, 56.072211];[55.76119, 56.0296426667, 56.242003];[55.78165, 56.0328613333, 56.195636];[55.590247, 55.7954963333, 55.951121];[55.432334, 55.7899803333, 56.175016];[55.874994, 55.9900476667, 56.198681];[56.071957, 81.5838233333, 132.546655];[55.7738, 55.9542216667, 56.136979];[55.697913, 55.8635383333, 56.050517];[55.88145, 56.0824273333, 56.184386];[55.673665, 55.8914293333, 56.114889];[55.948231, 56.0264163333, 56.160478];[55.75826, 55.8479316667, 55.944157];[55.732576, 55.8107726667, 55.89262];[55.63456, 55.725841, 55.867589];[55.804783, 56.0299976667, 56.152912];[55.700137, 55.9752653333, 56.183136];[55.779385, 55.8247106667, 55.890494]
94.100.180.200;rmd;[61.58888, 62.08117, 62.900945];[61.609255, 61.8244633333, 62.016225];[61.567895, 61.8895866667, 62.351215];[61.33867, 61.7525083333, 62.368025];[61.472335, 61.6530433333, 61.87354];[61.78945, 61.94101, 62.046255];[61.70674, 62.0096533333, 62.29333];[61.54603, 61.7995033333, 62.01456];[61.72682, 61.9380566667, 62.104045];[61.53537, 61.6334166667, 61.78386];[61.489075, 61.5718183333, 61.73089];[61.27616, 61.7183783333, 62.36509];[61.363655, 61.745185, 62.3094];[61.52025, 61.81314, 62.00638];[61.405065, 61.64166, 61.902515];[61.52659, 62.082495, 62.432255];[61.402895, 61.9113416667, 62.47551];[61.18147, 61.6041066667, 62.180665];[61.26926, 64.20644, 69.228085];[61.49037, 61.6373416667, 61.75621];[61.54902, 61.867285, 62.07144];[61.659005, 61.8809983333, 62.1264];[61.56261, 61.93767, 62.28314];[61.845635, 61.983785, 62.09639];[61.42885, 61.6225633333, 61.77353];[62.037825, 62.2123816667, 62.521715];[61.816435, 61.9793633333, 62.085465];[61.30186, 61.7763866667, 62.162995];[61.82971, 62.1580366667, 62.337375];[61.533515, 61.805135, 62.059375];[61.17905, 61.7308383333, 62.46049];[61.602595, 62.05933, 62.82158];[66.68925, 67.0085416667, 67.240195];[66.75014, 67.1022266667, 67.31907];[66.68391, 66.8139716667, 66.951345];[67.05786, 67.267665, 67.57179]
94.100.180.200;LISP-Lab;[64.941485, 65.7963783333, 67.49327];[104.23652, 108.1690683333, 111.630165];[64.76932, 71.494905, 83.50569];[64.602595, 66.1497433333, 68.062365];[64.895845, 71.977895, 81.57483];[65.753035, 67.6943766667, 69.39182];[64.710485, 74.4140533333, 90.82759];[64.650295, 71.38713, 80.04421];[65.137095, 76.2114183333, 81.89243];[64.96227, 69.1289883333, 73.491945];[65.43893, 90.8169716667, 111.862105];[66.66161, 69.4793033333, 73.294805];[65.27529, 75.09997, 93.875485];[67.65233, 73.8793166667, 77.98422];[64.794185, 65.52922, 66.092235];[65.606215, 67.6528333333, 71.49059];[64.721925, 64.8491266667, 65.102055];[65.041485, 65.6036133333, 65.89339];[64.71463, 65.0033166667, 65.44606];[65.45048, 66.46554, 68.106895];[69.43468, 70.3977716667, 72.094535];[65.78444, 67.821055, 70.715675];[65.718025, 71.2098616667, 79.705505];[64.85014, 67.782815, 69.96878];[64.570385, 67.7014683333, 73.064085];[65.4324, 71.5901216667, 77.16127];[72.240985, 75.9469216667, 78.254215];[64.95813, 71.106435, 77.766145];[64.76303, 67.3836416667, 68.79777];[65.010095, 65.3493466667, 65.92749];[64.836545, 69.0729366667, 72.44801];[78.540155, 85.5052916667, 91.259785];[83.15719, 89.91094, 100.817575];[68.2373, 70.8184616667, 72.552205];[64.638395, 65.0563116667, 65.384035];[64.62806, 64.8708016667, 65.046355]
66.6.41.30;mPlane;[84.299, 85.361, 87.37];[91.974, 93.3163333333, 94.125];[84.244, 86.6493333333, 89.975];[84.312, 84.9626666667, 86.221];[84.308, 85.0796666667, 85.897];[84.28, 84.3763333333, 84.559];[88.519, 90.558, 93.365];[88.953, 91.7113333333, 93.363];[84.302, 84.6166666667, 85.139];[84.334, 84.3653333333, 84.421];[93.384, 94.3853333333, 95.441];[84.278, 84.339, 84.404];[89.522, 90.5253333333, 92.487];[92.908, 94.0773333333, 95.097];[84.323, 84.3816666667, 84.497];[84.363, 84.4156666667, 84.455];[84.258, 84.3533333333, 84.445];[86.689, 94.97, 99.22];[84.277, 84.3943333333, 84.555];[84.423, 88.8573333333, 91.471];[84.318, 85.3576666667, 87.434];[84.34, 84.3926666667, 84.485];[84.306, 84.473, 84.618];[84.337, 84.3736666667, 84.424];[84.3, 85.06, 86.545];[94.038, 95.3816666667, 97.184];[84.271, 84.3816666667, 84.462];[84.415, 84.518, 84.584];[84.313, 84.411, 84.541];[84.275, 84.629, 85.049];[84.338, 84.4506666667, 84.659];[84.295, 85.5853333333, 88.098];[84.364, 91.2146666667, 94.842];[84.326, 88.1293333333, 94.327];[84.352, 84.511, 84.762];[84.285, 84.3943333333, 84.449]
66.6.41.30;FranceIX;[91.246956, 91.295716, 91.330518];[195.600927, 198.437655, 202.080184];[233.80202, 237.4644556667, 239.793605];[189.809668, 191.0166126667, 192.301516];[238.461217, 240.4044276667, 243.042058];[141.041606, 141.382892, 141.696356];[91.864964, 92.0041166667, 92.163311];[92.031647, 92.1582046667, 92.278146];[91.895638, 91.9765456667, 92.041736];[92.220899, 92.3500846667, 92.442719];[91.887628, 92.0345383333, 92.117578];[91.957549, 91.9917126667, 92.05287];[91.946881, 92.1647223333, 92.324889];[143.704495, 146.2633313333, 148.326858];[91.935436, 91.9748223333, 92.004662];[92.157251, 92.2083626667, 92.268986];[91.796018, 91.8731323333, 91.964055];[91.994424, 92.1773076667, 92.278221];[91.812647, 91.931378, 91.992154];[91.932551, 92.117958, 92.248667];[91.861079, 92.0498143333, 92.219739];[91.705191, 92.011851, 92.234718];[91.863464, 92.001628, 92.108228];[91.818327, 92.124683, 92.452139];[91.796153, 91.8677303333, 91.986363];[91.925131, 91.978686, 92.061301];[91.904157, 92.065382, 92.246702];[91.763539, 91.859416, 91.930951];[91.892783, 92.0119373333, 92.205549];[92.118073, 92.2196043333, 92.304347];[92.146277, 92.3479746667, 92.532545];[92.136462, 100.7926536667, 117.780971];[92.332384, 92.4708233333, 92.585438];[92.137957, 92.478384, 92.87566];[92.462603, 92.57038, 92.758404];[92.033437, 92.19387, 92.436344]
66.6.41.30;rmd;[82.84875, 82.987945, 83.1645];[82.73678, 83.1855966667, 83.58039];[82.905485, 83.12505, 83.37826];[82.88986, 83.0747716667, 83.21714];[82.82668, 83.2017, 83.82912];[83.1261, 83.3237866667, 83.549875];[83.26563, 83.433, 83.58731];[83.295005, 83.5917566667, 84.013405];[83.29406, 83.3880883333, 83.532355];[82.858, 83.387325, 83.83138];[82.926815, 83.2721566667, 83.822465];[83.073545, 83.37516, 83.609725];[82.86286, 83.0594683333, 83.383335];[83.05617, 83.5733033333, 84.04205];[82.852865, 83.0509233333, 83.15885];[83.44387, 83.5286116667, 83.599025];[82.79864, 83.1936133333, 83.56419];[83.00736, 83.2770733333, 83.432135];[82.88275, 83.3044666667, 83.733755];[83.113215, 83.21015, 83.33051];[83.27031, 83.49602, 83.612795];[82.84481, 83.0256883333, 83.17123];[82.960545, 83.0819066667, 83.30651];[83.373795, 83.5815966667, 83.87302];[83.47531, 105.6384266667, 149.32935];[83.394415, 83.8792866667, 84.49632];[82.93559, 83.1245533333, 83.440495];[82.917645, 83.291725, 83.654165];[82.93558, 83.4123083333, 83.75203];[83.46829, 83.5267416667, 83.62466];[82.90349, 83.387675, 83.735545];[82.88211, 83.0426733333, 83.31906];[80.04248, 80.2714733333, 80.5747];[79.73031, 80.1148733333, 80.657395];[80.02478, 80.1900583333, 80.40901]
66.6.41.30;LISP-Lab;[108.16573, 109.4970483333, 111.438735];[312.193185, 317.306025, 320.68878];[275.73266, 301.7554933333, 337.06667];[297.43588, 311.185925, 329.48206];[345.979715, 347.4536466667, 348.79043];[153.055185, 155.069105, 157.699705];[105.76988, 107.5778033333, 110.86533];[105.59176, 105.9478216667, 106.529445];[131.42327, 134.9136183333, 141.133205];[105.57637, 105.6315666667, 105.68329];[105.68673, 105.8457916667, 105.99528];[105.58284, 105.7568533333, 106.02825];[106.1122, 108.4801483333, 111.587075];[155.247975, 157.3332883333, 160.54626];[109.03673, 113.5508266667, 119.4887];[105.593275, 107.8329083333, 112.013995];[105.645425, 105.7234066667, 105.8729];[105.61518, 105.6751066667, 105.711255];[105.961315, 108.2880633333, 112.797875];[105.758395, 105.829205, 105.892145];[117.09821, 122.0562116667, 125.72602];[105.704375, 105.7943566667, 105.909155];[105.881015, 110.8669833333, 116.772105];[105.355175, 106.1849316667, 106.793595];[105.813745, 106.2810416667, 106.686105];[110.17246, 110.17246, 110.17246];[107.542255, 109.9764783333, 111.255125];[107.474425, 109.1537266667, 111.61949];[105.560285, 105.6814716667, 105.78801];[105.64248, 105.8740016667, 106.02785];[105.836665, 106.2239766667, 106.875085];[118.52171, 121.070445, 123.561355];[120.685885, 122.895525, 124.932355];[107.558175, 111.60908, 114.04081];[105.6845, 105.8744383333, 106.09755];[105.558975, 105.66513, 105.85089]
123.125.116.19;FranceIX;[366.759532, 373.070532, 377.800327];[371.126861, 375.861814, 378.672119];[480.862983, 480.862983, 480.862983];[476.995167, 481.7091965, 486.423226];[408.827307, 445.9368875, 483.046468];[352.361898, 367.12867, 379.478587];[354.901212, 370.3270193333, 379.901594];[361.72853, 367.0321266667, 376.044668];[374.862803, 378.757751, 381.887199];[368.562358, 375.3697786667, 381.084748];[361.051654, 392.4212046667, 424.702771];[369.996745, 376.1716006667, 379.780216];[389.974492, 450.7480696667, 483.93066];[372.612437, 374.319409, 376.249069];[375.377547, 379.4566526667, 381.740234];[375.324065, 380.784502, 387.917362];[374.278655, 378.5910796667, 380.852047];[377.651012, 379.5023103333, 381.061865];[380.561766, 380.9989703333, 381.754719];[380.068473, 380.3140553333, 380.694696];[380.400563, 380.6087826667, 380.748504];[487.003835, 487.3828676667, 488.011948];[380.383919, 380.4249616667, 380.488919];[380.503928, 380.555518, 380.649332];[380.187143, 380.498694, 380.820465];[380.657716, 381.7892826667, 384.035726];[379.740412, 380.3114423333, 381.403245];[379.419596, 379.8119953333, 380.284938];[379.719007, 380.539094, 381.008377];[377.413689, 378.0808773333, 379.179306];[380.687154, 395.135095, 423.930865];[380.159729, 381.139353, 381.97424];[476.860572, 480.4401945, 484.019817];[376.246954, 378.4257606667, 380.839743];[483.35909, 485.947062, 488.535034];[483.623568, 486.2803345, 488.937101]
123.125.116.19;mPlane;[331.163, 335.9736666667, 339.479];[332.288, 335.7403333333, 340.705];[334.938, 336.1023333333, 336.97];[331.654, 336.5813333333, 341.133];[331.416, 336.3753333333, 343.767];[308.391, 318.144, 327.576];[331.043, 337.7586666667, 348.155];[334.093, 339.5363333333, 343.562];[319.978, 328.9133333333, 334.338];[332.555, 336.737, 342.18];[329.057, 338.0876666667, 343.666];[336.796, 343.0165, 349.237];[333.244, 336.377, 341.304];[346.412, 347.2366666667, 348.085];[340.412, 342.8276666667, 346.223];[331.324, 339.2126666667, 348.996];[341.577, 342.8636666667, 344.043];[343.906, 346.2343333333, 347.756];[340.523, 341.209, 342.296];[340.223, 340.963, 341.362];[340.833, 340.9293333333, 340.996];[341.729, 342.495, 343.21];[342.018, 342.45, 342.823];[338.65, 339.4256666667, 340.131];[339.106, 339.8243333333, 340.397];[348.448, 348.98, 349.453];[341.238, 342.1523333333, 343.034];[339.812, 343.46, 345.463];[340.093, 341.0493333333, 342.647];[336.184, 342.2906666667, 346.084];[338.77, 343.4316666667, 350.656];[344.016, 344.916, 345.75];[340.971, 341.72, 342.75];[339.117, 341.897, 344.677];[336.802, 338.9683333333, 340.513];[341.374, 342.591, 343.252]
123.125.116.19;LISP-Lab;[251.027375, 251.1722466667, 251.321755];[250.898115, 251.94333, 253.721045];[250.987465, 252.29843, 254.03848];[250.881365, 251.0457266667, 251.33815];[250.99549, 251.1785783333, 251.35419];[250.947255, 252.1000733333, 253.992195];[251.265035, 254.2732766667, 260.218195];[250.83656, 251.153795, 251.68209];[251.261435, 253.4222233333, 257.5382];[251.30435, 252.3795233333, 254.087755];[250.95316, 251.1514083333, 251.300415];[250.82096, 254.4507383333, 259.828725];[251.01939, 252.3471266667, 253.098035];[251.42746, 252.645775, 253.331915];[251.163025, 251.6921325, 252.22124];[251.08819, 252.6076683333, 255.566865];[251.33996, 252.898005, 255.774745];[303.142835, 305.8642733333, 309.42933];[251.16739, 251.758835, 252.84161];[251.02672, 251.8258183333, 252.92554];[260.606785, 263.7662483333, 265.846965];[251.795885, 252.2559016667, 252.707905];[250.89746, 251.46515, 252.21085];[253.230975, 256.277935, 259.79892];[-1, -1, -1];[251.031935, 252.21789, 254.185765];[250.95967, 253.0100683333, 256.04396];[252.078955, 252.9827066667, 253.89435];[252.02475, 253.64762, 256.01133];[252.25788, 254.8390183333, 259.45725];[251.2977, 255.2959016667, 258.6344];[261.14389, 265.74482, 272.3144];[261.804155, 262.5568283333, 263.583235];[253.882795, 260.975235, 265.982615];[251.035685, 251.088775, 251.12358];[250.807335, 251.0699666667, 251.394985]
123.125.116.19;rmd;[367.704745, 372.490235, 377.61933];[370.35727, 372.8828916667, 374.348575];[338.944625, 339.3855033333, 339.8829];[361.294335, 365.5933683333, 368.19118];[339.49901, 343.5756766667, 345.7544];[369.528465, 374.7062483333, 381.404885];[406.143465, 407.448875, 408.754285];[365.72113, 376.0771833333, 390.52378];[364.164375, 369.1882533333, 372.64578];[370.704135, 373.7851416667, 377.378905];[384.305925, 387.59165, 390.415465];[381.428335, 386.56982, 390.26141];[389.03022, 389.4658216667, 390.216455];[384.6333, 391.46509, 403.37871];[385.73018, 388.3219633333, 389.77007];[388.571815, 389.7709266667, 390.3882];[390.16231, 390.2488216667, 390.356];[383.182685, 387.8953383333, 390.39993];[387.68662, 388.729875, 390.5036];[384.455795, 386.0533383333, 389.225435];[390.504785, 406.00288, 413.900855];[386.57668, 388.8005116667, 389.924395];[390.43307, 390.667505, 390.99175];[390.40012, 400.019425, 409.63873];[390.690005, 399.4938783333, 410.54593];[386.64863, 388.2759733333, 389.74231];[415.90313, 415.90313, 415.90313];[413.296585, 414.2214633333, 415.237255];[400.74653, 409.1952033333, 415.52642];[390.443755, 392.6069283333, 394.56874];[390.42106, 391.3693733333, 391.868855];[388.113785, 389.434075, 390.211345];[383.338945, 390.08778, 395.10678];[385.24618, 391.269935, 394.689355];[387.44434, 390.7671416667, 394.42497]
134.170.185.46;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
134.170.185.46;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
